OrderNo,Barcode,TrnType,TrnPrice,TrnQty,TaxPer,TaxValue,DiscAmount,DiscPer,MRP
9734,8.84E+11,Sale,999,1,4,38.42,0,0,999
9735,8.9E+12,Sale,0,1,4,0,999,100,999
9736,8.9E+12,Sale,0,1,4,0,399,100,399
9737,8.9E+12,Sale,399,1,4,15.35,0,0,399
9737,8.89E+12,Sale,3093.75,1,12.5,343.75,2406.25,43.75,5500
9737,9.7E+11,Sale,0,1,4,0,549,100,549
9738,8.89E+12,Sale,0,1,4,0,499,100,499
9739,8.9E+12,Sale,1102.5,1,12.5,122.5,297.5,21.25,1400
9739,8.89E+12,Sale,699,1,4,26.88,0,0,699
9740,8.9E+12,Sale,299,1,4,11.5,0,0,299
9741,8.84E+11,Sale,0,1,4,0,299,100,299
9742,6.85E+11,Sale,987.48,1,4,37.98,911.52,48,1899
9743,8.9E+12,Sale,1199,1,4,46.12,0,0,1199
9744,8.26E+11,Sale,465.4,1,4,17.9,429.6,48,895
9745,8.9E+12,Sale,1716,1,4,66,1584,48,3300
9745,8.89E+12,Sale,578.76,1,4,22.26,216.24,27.2,795
9745,91201796212,Sale,725.4,1,4,27.9,669.6,48,1395
9745,6.66E+11,Sale,1399,1,4,53.81,0,0,1399
9745,8.83E+11,Sale,0,1,4,0,699,100,699
9746,8.89E+12,Sale,1004.06,1,12.5,111.56,270.94,21.25,1275
9747,9.9E+11,Sale,699,1,4,26.88,0,0,699
9748,8.83E+11,Sale,413.4,1,4,15.9,381.6,48,795
9749,8.9E+12,Sale,361.4,1,4,13.9,333.6,48,695
9750,9.7E+11,Sale,103.5,1,4,3.98,11.5,10,115
9751,8.83E+11,Sale,0,1,4,0,499,100,499
9752,5E+12,Sale,549,1,4,21.12,0,0,549
9753,91209307281,Sale,135,1,4,5.19,15,10,150
9753,8.83E+11,Sale,1700,2,4,65.38,0,0,1700
9754,8.9E+12,Sale,0,1,4,0,699,100,699
9754,8.4E+12,Sale,0,1,4,0,899,100,899
9754,8.89E+12,Sale,899,1,4,34.58,0,0,899
9754,9.8E+11,Sale,1199,1,4,46.12,0,0,1199
9755,91202527693,Sale,749,1,4,28.81,0,0,749
9756,8.9E+12,Sale,0,1,4,0,699,100,699
9757,8.83E+11,Sale,390,1,4,15,360,48,750
9758,8.9E+12,Sale,3262.5,1,12.5,362.5,2537.5,43.75,5800
9758,8.3E+11,Sale,3093.75,1,12.5,343.75,2406.25,43.75,5500
9759,8.3E+11,Sale,2227.5,1,12.5,247.5,1072.5,32.5,3300
9759,8.89E+12,Sale,565,1,4,21.73,0,0,565
9760,8.89E+12,Sale,-413.4,-1,4,15.9,-381.6,48,795
9761,8.3E+11,Sale,0,1,4,0,595,100,595
9762,91208973487,Sale,0,1,4,0,649,100,649
9762,8.9E+12,Sale,749,1,4,28.81,0,0,749
9763,9.9E+11,Sale,1716,1,4,66,1584,48,3300
9764,5E+12,Sale,3262.5,1,12.5,362.5,2537.5,43.75,5800
9765,8.89E+12,Sale,399,1,4,15.35,0,0,399
9766,8.9E+12,Sale,0,1,4,0,369,100,369
9767,8.9E+12,Sale,0,1,4,0,399,100,399
9768,91203167577,Sale,112.5,1,4,4.33,12.5,10,125
9769,8.21E+11,Sale,112.5,1,4,4.33,12.5,10,125
9769,8.9E+12,Sale,309.4,1,4,11.9,285.6,48,595
9770,8.9E+12,Sale,413.4,1,4,15.9,381.6,48,795
9771,6.66E+11,Sale,336.82,1,12.5,37.42,162.18,32.5,499
9772,91209097908,Sale,336.82,1,4,12.95,162.18,32.5,499
9773,8.89E+12,Sale,1248.52,1,4,48.02,1152.48,48,2401
9773,8.85E+11,Sale,-1700,-2,4,65.38,0,0,1700
9774,8.9E+12,Sale,1199,1,4,46.12,0,0,1199
9775,91201925919,Sale,1299,1,4,49.96,0,0,1299
9776,5E+12,Sale,103.5,1,4,3.98,11.5,10,115
9777,8.9E+12,Sale,361.4,1,4,13.9,333.6,48,695
9778,8.9E+12,Sale,1957.5,1,12.5,217.5,942.5,32.5,2900
9778,8.89E+12,Sale,309.4,1,4,11.9,285.6,48,595
9779,8.9E+12,Sale,565,1,4,21.73,0,0,565
9780,8.84E+11,Sale,-2362.5,-1,12.5,262.5,-1137.5,32.5,3500
9781,8.84E+11,Sale,1399,1,4,53.81,0,0,1399
9782,8.84E+11,Sale,0,1,4,0,1399,100,1399
9783,91204379542,Sale,0,1,4,0,1299,100,1299
9783,91204480439,Sale,465.4,1,4,17.9,429.6,48,895
9784,91203819070,Sale,725.4,1,4,27.9,669.6,48,1395
9784,8.85E+11,Sale,621.4,1,4,23.9,573.6,48,1195
9784,8.9E+12,Sale,287.56,1,4,11.06,107.44,27.2,395
9785,8.9E+12,Sale,0,1,4,0,299,100,299
9785,8.89E+12,Sale,299,1,4,11.5,0,0,299
9786,8.9E+12,Sale,1957.5,1,12.5,217.5,942.5,32.5,2900
9787,8.89E+12,Sale,1004.06,1,12.5,111.56,270.94,21.25,1275
9787,5E+12,Sale,468,1,4,18,432,48,900
9788,8.9E+12,Sale,3093.75,1,12.5,343.75,2406.25,43.75,5500
9788,8.89E+12,Sale,1378.13,1,12.5,153.13,371.87,21.25,1750
9789,8.83E+11,Sale,569.4,1,4,21.9,525.6,48,1095
9789,8.26E+11,Sale,1399,1,4,53.81,0,0,1399
9789,8.85E+11,Sale,0,1,4,0,1099,100,1099
9789,91204382399,Sale,0,1,4,0,1199,100,1199
9789,91204379528,Sale,1102.5,1,12.5,122.5,297.5,21.25,1400
9789,91204480439,Sale,1319.06,1,12.5,146.56,355.94,21.25,1675
9789,91201782468,Sale,361.4,1,4,13.9,333.6,48,695
9789,8.23E+11,Sale,1319.06,1,12.5,146.56,355.94,21.25,1675
9789,6.66E+11,Sale,287.56,1,4,11.06,107.44,27.2,395
9789,91201513925,Sale,945,1,12.5,105,255,21.25,1200
9789,8.3E+11,Sale,299,1,4,11.5,0,0,299
9789,91206996822,Sale,0,1,4,0,299,100,299
9789,91206996853,Sale,0,1,4,0,299,100,299
9789,91204382382,Sale,299,1,4,11.5,0,0,299
9789,91201623112,Sale,1957.5,1,12.5,217.5,942.5,32.5,2900
9789,8.9E+12,Sale,349,1,4,13.42,0,0,349
9790,8.9E+12,Sale,0,1,4,0,299,100,299
9791,8.9E+12,Sale,999,1,4,38.42,0,0,999
9792,8.89E+12,Sale,517.4,1,4,19.9,477.6,48,995
9792,9.7E+11,Sale,280.18,1,4,10.78,168.82,37.6,449
9792,91206996822,Sale,1799,1,4,69.19,0,0,1799
9792,8.23E+11,Sale,565,1,4,21.73,0,0,565
9793,8.83E+11,Sale,0,1,4,0,299,100,299
9794,8.83E+11,Sale,399,1,4,15.35,0,0,399
9795,8.9E+12,Sale,858.38,1,12.5,95.38,231.62,21.25,1090
9795,8.89E+12,Sale,988,1,4,38,912,48,1900
9796,8.83E+11,Sale,1399,1,4,53.81,0,0,1399
9796,8.85E+11,Sale,1499,1,4,57.65,0,0,1499
9797,8.85E+11,Sale,1612,1,4,62,1488,48,3100
9798,91204382276,Sale,1319.06,1,12.5,146.56,355.94,21.25,1675
9799,91209932919,Sale,112.5,1,4,4.33,12.5,10,125
9800,8.83E+11,Sale,0,1,4,0,499,100,499
9801,8.9E+12,Sale,549,1,4,21.12,0,0,549
9802,8.83E+11,Sale,335.4,1,4,12.9,309.6,48,645
9802,8.9E+12,Sale,112.5,1,4,4.33,12.5,10,125
9803,91204388834,Sale,945,1,12.5,105,255,21.25,1200
9803,8.85E+11,Sale,1297.4,1,4,49.9,1197.6,48,2495
9803,91204378552,Sale,309.4,1,4,11.9,285.6,48,595
9803,8.83E+11,Sale,741.83,1,12.5,82.43,357.17,32.5,1099
9804,8.89E+12,Sale,3825,1,12.5,425,2975,43.75,6800
9805,8.26E+11,Sale,0,1,4,0,699,100,699
9805,5E+12,Sale,699,1,4,26.88,0,0,699
9805,8.85E+11,Sale,0,1,4,0,645,100,645
9806,5E+12,Sale,767.81,1,12.5,85.31,207.19,21.25,975
9807,8.9E+12,Sale,465.4,1,4,17.9,429.6,48,895
9808,8.83E+11,Sale,979,1,4,37.65,0,0,979
9809,8.9E+12,Sale,-945,-1,12.5,105,-255,21.25,1200
9810,8.83E+11,Sale,1039.48,1,4,39.98,959.52,48,1999
9811,8.9E+12,Sale,1102.5,1,12.5,122.5,297.5,21.25,1400
9812,6.4E+11,Sale,2632.5,1,12.5,292.5,1267.5,32.5,3900
9813,8.9E+12,Sale,0,1,4,0,799,100,799
9814,8.83E+11,Sale,649,1,4,24.96,0,0,649
9815,91204479235,Sale,899,1,4,34.58,0,0,899
9815,91208862101,Sale,205.4,1,4,7.9,189.6,48,395
9816,6.4E+11,Sale,0,1,4,0,549,100,549
9817,8.9E+12,Sale,0,1,4,0,499,100,499
9818,91208712857,Sale,0,1,4,0,649,100,649
9818,8.9E+12,Sale,1399,2,4,53.81,0,0,1399
9818,5E+12,Sale,1399,1,4,53.81,0,0,1399
9818,8.3E+11,Sale,505.96,1,4,19.46,189.04,27.2,695
9818,8.83E+11,Sale,1063.13,1,12.5,118.13,286.87,21.25,1350
9819,8.83E+11,Sale,1260,1,12.5,140,340,21.25,1600
9820,8.85E+11,Sale,2497.5,1,12.5,277.5,1202.5,32.5,3700
9820,91208982762,Sale,899,1,4,34.58,0,0,899
9820,91201513789,Sale,0,1,4,0,799,100,799
9820,8.83E+11,Sale,0,1,4,0,849,100,849
9821,9.7E+11,Sale,0,1,4,0,499,100,499
9821,91209944929,Sale,0,1,4,0,649,100,649
9821,9.9E+11,Sale,649,1,4,24.96,0,0,649
9821,8.26E+11,Sale,413.4,1,4,15.9,381.6,48,795
9821,8.21E+11,Sale,2295,1,12.5,255,1105,32.5,3400
9821,8.41E+11,Sale,3690,1,12.5,410,4510,55,8200
9822,91209162675,Sale,4455,1,12.5,495,5445,55,9900
9822,91206547321,Sale,4050,1,12.5,450,3150,43.75,7200
9822,8.3E+11,Sale,1181.25,1,12.5,131.25,318.75,21.25,1500
9823,5E+12,Sale,4443.75,1,12.5,493.75,3456.25,43.75,7900
9824,8.9E+12,Sale,2128.75,1,12.5,236.53,1146.25,35,3275
9825,8.89E+12,Sale,517.4,1,4,19.9,477.6,48,995
9826,8.9E+12,Sale,103.5,1,4,3.98,11.5,10,115
9827,8.89E+12,Sale,845,1,12.5,93.89,455,35,1300
9828,8.9E+12,Sale,975,1,12.5,108.33,325,25,1300
9828,8.89E+12,Sale,621.4,1,4,23.9,573.6,48,1195
9828,8.85E+11,Sale,438.07,1,12.5,48.67,210.93,32.5,649
9829,8.89E+12,Sale,1399,1,4,53.81,0,0,1399
9830,8.89E+12,Sale,2550,1,12.5,283.33,850,25,3400
9831,8.26E+11,Sale,1153.75,1,12.5,128.19,621.25,35,1775
9832,8.84E+11,Sale,-2208.75,-1,12.5,245.42,-891.25,28.75,3100
9833,8.23E+11,Sale,3690,1,12.5,410,4510,55,8200
9834,91204419248,Sale,399,1,4,15.35,0,0,399
9834,91204419330,Sale,0,1,4,0,399,100,399
9834,91202959609,Sale,3150,1,12.5,350,1050,25,4200
9834,91201926213,Sale,4050,1,12.5,450,3150,43.75,7200
9835,8.9E+12,Sale,336.82,1,4,12.95,162.18,32.5,499
9836,8.85E+11,Sale,247,1,4,9.5,228,48,475
9836,9.7E+11,Sale,309.4,1,4,11.9,285.6,48,595
9836,8.89E+12,Sale,0,1,4,0,299,100,299
9837,6.85E+11,Sale,299,1,4,11.5,0,0,299
9837,91201927630,Sale,-3037.5,-1,12.5,337.5,-1462.5,32.5,4500
9838,91209579107,Sale,2497.5,1,12.5,277.5,1202.5,32.5,3700
9838,91202421786,Sale,565,1,4,21.73,0,0,565
9838,6.85E+11,Sale,-621.4,-1,4,23.9,-573.6,48,1195
9839,8.9E+12,Sale,465.4,1,4,17.9,429.6,48,895
9839,6.66E+11,Sale,361.4,1,4,13.9,333.6,48,695
9839,8.89E+12,Sale,3375,1,12.5,375,1625,32.5,5000
9840,9.7E+11,Sale,0,1,4,0,349,100,349
9840,6.4E+11,Sale,399,1,4,15.35,0,0,399
9840,8.23E+11,Sale,0,1,4,0,299,100,299
9840,91204426376,Sale,673.4,1,4,25.9,621.6,48,1295
9841,8.9E+12,Sale,0,1,4,0,899,100,899
9841,8.3E+11,Sale,899,1,4,34.58,0,0,899
9842,9.7E+11,Sale,416,1,4,16,384,48,800
9842,8.9E+12,Sale,673.4,1,4,25.9,621.6,48,1295
9842,3.45E+11,Sale,292.5,1,4,11.25,32.5,10,325
9842,91202548858,Sale,777.4,1,4,29.9,717.6,48,1495
9842,8.89E+12,Sale,725.4,1,4,27.9,669.6,48,1395
9843,9.7E+11,Sale,416,1,4,16,384,48,800
9843,8.9E+12,Sale,465.4,1,4,17.9,429.6,48,895
9844,9.7E+11,Sale,260,1,4,10,240,48,500
9844,8.83E+11,Sale,0,1,4,0,499,100,499
9844,118849-060M,Sale,0,1,4,0,549,100,549
9844,6.6E+11,Sale,549,1,4,21.12,0,0,549
9844,8.3E+11,Sale,2497.5,1,12.5,277.5,1202.5,32.5,3700
9845,8.9E+12,Sale,-2227.5,-1,12.5,247.5,-1072.5,32.5,3300
9845,9.7E+11,Sale,3487.5,1,12.5,387.5,2712.5,43.75,6200
9845,8.85E+11,Sale,0,1,4,0,255,100,255
9845,8.3E+11,Sale,725.4,1,4,27.9,669.6,48,1395
9845,8.89E+12,Sale,0,1,4,0,369,100,369
9846,9.7E+11,Sale,0,1,4,0,349,100,349
9846,91203514142,Sale,469,1,4,18.04,0,0,469
9846,8.9E+12,Sale,1476.56,1,12.5,164.06,398.44,21.25,1875
9846,8.89E+12,Sale,361.4,1,4,13.9,333.6,48,695
9847,9.9E+11,Sale,156,1,4,6,144,48,300
9847,8.83E+11,Sale,565,1,4,21.73,0,0,565
9848,9.7E+11,Sale,350,1,4,13.46,0,0,350
9848,5E+11,Sale,621.4,1,4,23.9,573.6,48,1195
9848,8.89E+12,Sale,361.4,1,4,13.9,333.6,48,695
9849,9.7E+11,Sale,387.4,1,4,14.9,357.6,48,745
9849,8.85E+11,Sale,0,1,4,0,299,100,299
9849,5E+12,Sale,299,1,4,11.5,0,0,299
9850,91201792351,Sale,0,1,4,0,299,100,299
9850,9.7E+11,Sale,299,1,4,11.5,0,0,299
9850,9.9E+11,Sale,174.1,1,4,6.7,104.9,37.6,279
9850,91204292025,Sale,393.75,1,12.5,43.75,106.25,21.25,500
9851,91209569955,Sale,196.88,1,12.5,21.88,53.12,21.25,250
9851,91209574126,Sale,103.5,1,4,3.98,11.5,10,115
9851,8.9E+12,Sale,1399,1,4,53.81,0,0,1399
9852,8.9E+12,Sale,-1199,-1,4,46.12,0,0,1199
9852,8.89E+12,Sale,1500,1,4,57.69,0,0,1500
9853,8.85E+11,Sale,1500,1,4,57.69,0,0,1500
9853,8.9E+12,Sale,413.4,2,4,15.9,763.2,48,795
9854,5E+11,Sale,465.4,2,4,17.9,859.2,48,895
9854,9.9E+11,Sale,572,1,4,22,528,48,1100
9854,8.9E+12,Sale,777.4,1,4,29.9,717.6,48,1495
9854,91204390615,Sale,-465.4,-1,4,17.9,-429.6,48,895
9854,91204427045,Sale,413.4,1,4,15.9,381.6,48,795
9854,8.89E+12,Sale,387.4,1,4,14.9,357.6,48,745
9855,9.7E+11,Sale,-413.4,-1,4,15.9,-381.6,48,795
9855,5E+12,Sale,390,1,4,15,360,48,750
9856,8.9E+12,Sale,361.4,1,4,13.9,333.6,48,695
9856,8.89E+12,Sale,829.4,1,4,31.9,765.6,48,1595
9856,8.83E+11,Sale,-1500,-1,4,57.69,0,0,1500
9857,9.9E+11,Sale,517.4,1,4,19.9,477.6,48,995
9857,8.3E+11,Sale,849,1,4,32.65,0,0,849
9857,91201476046,Sale,650,1,4,25,0,0,650
9858,9.9E+11,Sale,1476.56,1,12.5,164.06,398.44,21.25,1875
9858,8.9E+12,Sale,1000,1,4,38.46,0,0,1000
9858,6.66E+11,Sale,876.83,1,12.5,97.43,422.17,32.5,1299
9859,8.85E+11,Sale,1755,1,12.5,195,845,32.5,2600
9859,5E+12,Sale,673.4,1,4,25.9,621.6,48,1295
9860,6.85E+11,Sale,0,1,4,0,399,100,399
9860,91201536160,Sale,0,1,4,0,649,100,649
9861,6.76E+11,Sale,699,1,4,26.88,0,0,699
9862,9.7E+11,Sale,1399,1,4,53.81,0,0,1399
9862,8.89E+12,Sale,0,1,4,0,1299,100,1299
9863,8.89E+12,Sale,0,1,4,0,899,100,899
9864,8.89E+12,Sale,1063.13,1,12.5,118.13,286.87,21.25,1350
9865,8.26E+11,Sale,1199,1,4,46.12,0,0,1199
9865,8.23E+11,Sale,1063.13,1,12.5,118.13,286.87,21.25,1350
9866,8.89E+12,Sale,1820,1,4,70,1680,48,3500
9867,6.77E+11,Sale,1612,1,4,62,1488,48,3100
9868,91208014791,Sale,145.08,1,4,5.58,133.92,48,279
9868,8.83E+11,Sale,0,1,4,0,299,100,299
9869,8.3E+11,Sale,349,1,4,13.42,0,0,349
9869,6.66E+11,Sale,0,1,4,0,1199,100,1199
9870,8.89E+12,Sale,1199,1,4,46.12,0,0,1199
9871,91209707173,Sale,1476.56,1,12.5,164.06,398.44,21.25,1875
9872,6.4E+11,Sale,725.4,1,4,27.9,669.6,48,1395
9872,8.3E+11,Sale,725.4,1,4,27.9,669.6,48,1395
9872,8.83E+11,Sale,673.4,1,4,25.9,621.6,48,1295
9873,8.89E+12,Sale,2632.5,1,12.5,292.5,1267.5,32.5,3900
9874,8.85E+11,Sale,1199,1,4,46.12,0,0,1199
9874,9.9E+11,Sale,1199,1,4,46.12,0,0,1199
9875,6.66E+11,Sale,4455,1,12.5,495,5445,55,9900
9876,8.89E+12,Sale,156,1,4,6,144,48,300
9876,8.9E+12,Sale,0,1,4,0,1399,100,1399
9876,8.83E+11,Sale,0,1,4,0,1099,100,1099
9877,8.9E+12,Sale,1499,1,4,57.65,0,0,1499
9878,6.4E+11,Sale,465.4,1,4,17.9,429.6,48,895
9879,8.83E+11,Sale,979,1,4,37.65,0,0,979
9879,6.66E+11,Sale,3318.75,1,12.5,368.75,2581.25,43.75,5900
9880,8.85E+11,Sale,654.47,1,4,25.17,244.53,27.2,899
9880,8.89E+12,Sale,0,1,4,0,1599,100,1599
9880,8.26E+11,Sale,1699,1,4,65.35,0,0,1699
9880,8.83E+11,Sale,0,1,4,0,1399,100,1399
9880,6.66E+11,Sale,0,1,4,0,699,100,699
9880,8.9E+12,Sale,0,1,4,0,749,100,749
9881,8.26E+11,Sale,899,1,4,34.58,0,0,899
9881,8.83E+11,Sale,987.48,1,4,37.98,911.52,48,1899
9882,8.9E+12,Sale,229.5,1,4,8.83,25.5,10,255
9882,8.89E+12,Sale,275.63,1,12.5,30.63,74.37,21.25,350
9883,8.83E+11,Sale,135,1,4,5.19,15,10,150
9884,8.83E+11,Sale,299,1,4,11.5,0,0,299
9885,8.89E+12,Sale,0,1,4,0,299,100,299
9886,9.7E+11,Sale,2632.5,1,12.5,292.5,1267.5,32.5,3900
9886,8.9E+12,Sale,1399,1,4,53.81,0,0,1399
9887,8.83E+11,Sale,112.5,1,4,4.33,12.5,10,125
9888,8.89E+12,Sale,3206.25,1,12.5,356.25,2493.75,43.75,5700
9889,8.85E+11,Sale,2497.5,1,12.5,277.5,1202.5,32.5,3700
9890,8.9E+12,Sale,4387.5,1,12.5,487.5,3412.5,43.75,7800
9890,8.89E+12,Sale,-4443.75,-1,12.5,493.75,-3456.25,43.75,7900
9891,8.89E+12,Sale,103.5,1,4,3.98,11.5,10,115
9891,8.9E+12,Sale,0,1,4,0,549,100,549
9892,6.66E+11,Sale,0,1,4,0,395,100,395
9892,8.83E+11,Sale,549,1,4,21.12,0,0,549
9893,8.89E+12,Sale,0,1,4,0,349,100,349
9894,8.89E+12,Sale,0,1,4,0,399,100,399
9895,8.89E+12,Sale,399,1,4,15.35,0,0,399
9895,8.9E+12,Sale,1500,1,4,57.69,0,0,1500
9896,8.21E+11,Sale,569.4,1,4,21.9,525.6,48,1095
9897,9.7E+11,Sale,1199,1,4,46.12,0,0,1199
9897,8.9E+12,Sale,309.4,1,4,11.9,285.6,48,595
9898,8.89E+12,Sale,849,1,4,32.65,0,0,849
9898,8.26E+11,Sale,883.48,1,4,33.98,815.52,48,1699
9898,8.9E+12,Sale,621.4,1,4,23.9,573.6,48,1195
9899,8.89E+12,Sale,728,1,4,28,672,48,1400
9899,8.85E+11,Sale,112.5,1,4,4.33,12.5,10,125
9900,8.85E+11,Sale,1811.25,1,12.5,201.25,488.75,21.25,2300
9901,91205569553,Sale,361.4,1,4,13.9,333.6,48,695
9902,9.9E+11,Sale,465.4,1,4,17.9,429.6,48,895
9902,8.21E+11,Sale,3318.75,1,12.5,368.75,2581.25,43.75,5900
9903,6.76E+11,Sale,1399,1,4,53.81,0,0,1399
9903,8.83E+11,Sale,269.32,1,12.5,29.92,129.68,32.5,399
9903,8.3E+11,Sale,103.5,1,4,3.98,11.5,10,115
9904,8.26E+11,Sale,3037.5,1,12.5,337.5,1462.5,32.5,4500
9905,8.23E+11,Sale,1399,1,4,53.81,0,0,1399
9906,8.9E+12,Sale,390,1,4,15,360,48,750
9907,8.9E+12,Sale,0,1,4,0,399,100,399
9907,8.89E+12,Sale,899,1,4,34.58,0,0,899
9908,8.89E+12,Sale,0,1,4,0,495,100,495
9909,8.89E+12,Sale,1399,1,4,53.81,0,0,1399
9909,8.9E+12,Sale,1063.13,1,12.5,118.13,286.87,21.25,1350
9910,8.21E+11,Sale,936,1,4,36,864,48,1800
9911,8.83E+11,Sale,569.4,1,4,21.9,525.6,48,1095
9911,8.85E+11,Sale,780,1,4,30,720,48,1500
9912,6.4E+11,Sale,699,1,4,26.88,0,0,699
9912,8.83E+11,Sale,0,1,4,0,469,100,469
9912,8.41E+11,Sale,673.4,1,4,25.9,621.6,48,1295
9912,8.9E+12,Sale,205.4,1,4,7.9,189.6,48,395
9912,8.89E+12,Sale,361.4,1,4,13.9,333.6,48,695
9913,8.26E+11,Sale,3487.5,1,12.5,387.5,2712.5,43.75,6200
9914,91204382238,Sale,336.82,1,4,12.95,162.18,32.5,499
9914,91204379528,Sale,1957.5,1,12.5,217.5,942.5,32.5,2900
9915,8.21E+11,Sale,621.4,1,4,23.9,573.6,48,1195
9915,8.9E+12,Sale,933.4,1,4,35.9,861.6,48,1795
9915,5E+12,Sale,0,1,4,0,499,100,499
9916,5E+12,Sale,799,1,4,30.73,0,0,799
9917,91201514069,Sale,0,1,4,0,549,100,549
9917,8.85E+11,Sale,3318.75,1,12.5,368.75,2581.25,43.75,5900
9917,91203791062,Sale,309.4,1,4,11.9,285.6,48,595
9917,8.26E+11,Sale,336.82,1,12.5,37.42,162.18,32.5,499
9917,8.21E+11,Sale,0,1,4,0,499,100,499
9917,5E+12,Sale,0,1,4,0,369,100,369
9917,8.9E+12,Sale,549,1,4,21.12,0,0,549
9917,8.83E+11,Sale,0,1,4,0,1199,100,1199
9918,6.66E+11,Sale,0,1,4,0,1299,100,1299
9918,9.9E+11,Sale,1499,1,4,57.65,0,0,1499
9918,8.9E+12,Sale,465.4,1,4,17.9,429.6,48,895
9918,91208354156,Sale,499,1,4,19.19,0,0,499
9918,8.83E+11,Sale,881.4,1,4,33.9,813.6,48,1695
9918,9.7E+11,Sale,1102.5,1,12.5,122.5,297.5,21.25,1400
9919,9.7E+11,Sale,2160,1,12.5,240,1040,32.5,3200
9919,8.89E+12,Sale,1755,1,12.5,195,845,32.5,2600
9919,8.3E+11,Sale,699,1,4,26.88,0,0,699
9919,91206322386,Sale,0,1,4,0,595,100,595
9919,8.83E+11,Sale,0,1,4,0,699,100,699
9919,91202574741,Sale,779.48,1,4,29.98,719.52,48,1499
9919,8.26E+11,Sale,1199,1,4,46.12,0,0,1199
9919,6.66E+11,Sale,1199,1,4,46.12,0,0,1199
9919,6.76E+11,Sale,156,1,4,6,144,48,300
9920,6.85E+11,Sale,309.4,1,4,11.9,285.6,48,595
9921,8.84E+11,Sale,103.5,1,4,3.98,11.5,10,115
9922,8.89E+12,Sale,1476.56,1,12.5,164.06,398.44,21.25,1875
9923,91208014791,Sale,3487.5,1,12.5,387.5,2712.5,43.75,6200
9923,8.83E+11,Sale,292.5,1,4,11.25,32.5,10,325
9924,8.26E+11,Sale,621.4,1,4,23.9,573.6,48,1195
9925,8.23E+11,Sale,1822.5,1,12.5,202.5,877.5,32.5,2700
9926,8.9E+12,Sale,673.4,1,4,25.9,621.6,48,1295
9926,8.89E+12,Sale,3690,1,12.5,410,4510,55,8200
9927,8.9E+12,Sale,3318.75,1,12.5,368.75,2581.25,43.75,5900
9927,8.89E+12,Sale,350,1,4,13.46,0,0,350
9928,9.7E+11,Sale,1612,1,4,62,1488,48,3100
9928,91204860644,Sale,565,1,4,21.73,0,0,565
9929,8.23E+11,Sale,565,1,4,21.73,0,0,565
9930,8.89E+12,Sale,799,1,4,30.73,0,0,799
9930,8.26E+11,Sale,3600,1,12.5,400,2800,43.75,6400
9930,8.9E+12,Sale,565,1,4,21.73,0,0,565
9931,8.9E+12,Sale,849,1,4,32.65,0,0,849
9932,91209166048,Sale,849,1,4,32.65,0,0,849
9932,91203218101,Sale,156,1,4,6,94,37.6,250
9933,8.89E+12,Sale,936,1,4,36,864,48,1800
9933,8.26E+11,Sale,1063.13,1,12.5,118.13,286.87,21.25,1350
9934,6.6E+11,Sale,1063.13,1,12.5,118.13,286.87,21.25,1350
9934,8.83E+11,Sale,849,1,4,32.65,0,0,849
9934,8.3E+11,Sale,1063.13,1,12.5,118.13,286.87,21.25,1350
9935,9.12E+11,Sale,1063.13,1,12.5,118.13,286.87,21.25,1350
9935,8.26E+11,Sale,565,1,4,21.73,0,0,565
9935,8.9E+12,Sale,349,1,4,13.42,0,0,349
9936,8.9E+12,Sale,0,1,4,0,299,100,299
9936,8.26E+11,Sale,0,1,4,0,1099,100,1099
9937,8.21E+11,Sale,1399,1,4,53.81,0,0,1399
9937,91204419200,Sale,427.5,1,4,16.44,47.5,10,475
9938,6.66E+11,Sale,472.5,1,4,18.17,52.5,10,525
9939,8.83E+11,Sale,359.1,1,4,13.81,39.9,10,399
9940,8.9E+12,Sale,741.83,1,12.5,82.43,357.17,32.5,1099
9940,6.6E+11,Sale,876.83,1,12.5,97.43,422.17,32.5,1299
9941,8.89E+12,Sale,539.32,1,12.5,59.92,259.68,32.5,799
9942,8.83E+11,Sale,3206.25,1,12.5,356.25,2493.75,43.75,5700
9943,8.89E+12,Sale,369,1,4,14.19,0,0,369
9944,8.9E+12,Sale,0,1,4,0,299,100,299
9944,8.89E+12,Sale,1399,1,4,53.81,0,0,1399
9944,8.85E+11,Sale,0,1,4,0,1399,100,1399
9945,91208658315,Sale,0,1,4,0,1199,100,1199
9946,8.9E+12,Sale,674.33,1,12.5,74.93,324.67,32.5,999
9946,8.26E+11,Sale,248.98,1,4,9.58,150.02,37.6,399
9947,8.3E+11,Sale,399,1,4,15.35,0,0,399
9947,8.83E+11,Sale,0,1,4,0,399,100,399
9947,91204480439,Sale,0,1,4,0,299,100,299
9948,8.4E+12,Sale,881.4,1,4,33.9,813.6,48,1695
9948,8.89E+12,Sale,673.4,1,4,25.9,621.6,48,1295
9949,8.89E+12,Sale,465.4,1,4,17.9,429.6,48,895
9949,6.6E+11,Sale,1716,1,4,66,1584,48,3300
9949,8.3E+11,Sale,621.4,1,4,23.9,573.6,48,1195
9950,91209166024,Sale,0,1,4,0,1099,100,1099
9950,8.26E+11,Sale,0,1,4,0,1399,100,1399
9951,6.6E+11,Sale,1499,1,4,57.65,0,0,1499
9952,8.9E+12,Sale,606.83,1,12.5,67.43,292.17,32.5,899
9953,8.89E+12,Sale,945,1,12.5,105,255,21.25,1200
9953,8.9E+12,Sale,1755,1,12.5,195,845,32.5,2600
