CustomerKey,MaritalStatus,YearlyIncome,TotalChildren,ChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,Age,BikeBuyer
20123,M,40000,1,0,1,0,41,0
20124,M,40000,1,0,1,0,40,0
20125,M,60000,1,0,1,0,42,0
20126,M,60000,1,0,1,0,42,0
20127,M,60000,1,0,1,0,43,0
20128,M,60000,1,0,1,0,42,0
20129,S,60000,1,0,1,0,42,0
20130,M,60000,1,0,1,0,42,0
20131,M,10000,1,0,1,0,50,0
20132,M,10000,1,0,1,0,51,0
20133,M,20000,1,0,1,0,51,0
20134,M,20000,1,0,1,0,52,0
20135,M,10000,1,0,1,0,52,0
20136,M,10000,1,0,1,0,52,0
20137,M,10000,1,0,1,0,52,0
20138,M,20000,1,0,1,0,78,0
20139,M,10000,0,0,1,0,35,0
20140,M,10000,1,0,1,0,55,0
20141,M,20000,1,0,1,0,55,0
20142,M,10000,2,0,1,0,57,0
20143,M,10000,2,0,1,0,57,0
20144,M,10000,2,0,1,0,57,0
20145,M,10000,2,0,1,1,59,1
20146,M,10000,2,0,1,1,73,0
20147,M,30000,1,0,1,0,72,0
20148,M,10000,3,0,1,1,71,0
20149,M,30000,1,0,1,0,71,1
20150,M,40000,1,0,1,0,71,1
20151,M,10000,0,0,1,1,33,1
20152,M,10000,0,0,1,1,33,1
20153,M,10000,0,0,0,1,34,0
20154,S,10000,0,0,0,1,35,1
20155,M,10000,0,0,1,1,36,0
20156,S,10000,0,0,0,2,36,1
20157,M,10000,0,0,0,2,36,1
20158,S,10000,1,1,0,0,35,1
20159,M,20000,0,0,1,0,34,1
20160,S,20000,0,0,1,0,35,1
20161,S,20000,1,0,1,0,70,0
20162,M,20000,2,0,1,1,70,1
20163,M,20000,2,0,1,1,70,1
20164,M,30000,1,0,1,0,70,1
20165,M,30000,1,0,1,0,71,1
20166,S,30000,4,0,1,0,52,1
20167,S,30000,4,0,1,0,53,1
20168,M,10000,1,1,1,1,53,0
20169,S,20000,1,1,0,0,53,0
20170,M,30000,3,0,1,0,53,1
20171,M,20000,2,0,1,1,54,1
20172,S,30000,3,0,1,0,54,1
20173,M,40000,1,1,1,0,38,1
20174,M,20000,0,0,0,2,40,0
20175,S,30000,0,0,0,1,40,1
20176,S,20000,0,0,0,2,33,0
20177,S,20000,0,0,1,2,33,0
20178,S,20000,0,0,0,2,34,0
20179,S,30000,0,0,0,1,35,0
20180,M,70000,1,0,1,1,51,1
20181,M,70000,1,0,1,1,52,1
20182,M,70000,1,0,1,1,51,1
20183,M,70000,1,0,1,1,51,1
20184,M,40000,4,3,1,2,52,0
20185,S,40000,4,3,1,3,52,0
20186,M,40000,4,2,1,2,52,1
20187,M,60000,1,0,1,1,52,1
20188,M,60000,1,0,1,1,52,1
20189,S,50000,0,0,0,1,47,0
20190,S,50000,0,0,1,1,46,1
20191,S,60000,0,0,1,1,47,1
20192,S,60000,0,0,0,1,46,1
20193,S,60000,0,0,0,1,46,1
20194,M,60000,1,0,1,1,53,1
20195,M,60000,1,0,0,1,53,1
20196,M,60000,1,0,1,1,53,1
20197,M,60000,1,0,1,1,53,1
20198,S,60000,4,3,1,0,54,1
20199,M,70000,1,0,1,1,54,1
20200,M,70000,2,0,1,1,55,1
20201,M,70000,5,5,1,3,54,0
20202,M,70000,5,5,1,3,54,0
20203,M,80000,1,0,1,0,54,0
20204,M,80000,2,0,1,0,54,1
20205,S,60000,3,2,0,0,56,1
20206,M,60000,1,0,1,1,55,1
20207,M,60000,1,0,1,1,55,1
20208,M,60000,1,0,1,1,55,1
20209,M,60000,1,0,1,1,55,1
20210,M,80000,5,0,1,0,55,1
20211,M,60000,2,2,1,1,45,1
20212,M,80000,4,4,1,1,44,0
20213,S,80000,4,4,1,1,44,1
20214,S,60000,2,2,0,1,45,1
20215,S,60000,2,2,0,1,45,1
20216,M,60000,2,2,1,1,45,1
20217,M,70000,5,5,0,3,47,1
20218,M,70000,5,5,0,3,46,0
20219,M,110000,1,0,0,0,44,1
20220,S,110000,1,0,1,0,44,1
20221,M,120000,1,0,0,0,44,1
20222,M,70000,5,5,0,3,46,0
20223,M,70000,5,5,1,4,46,0
20224,M,80000,5,5,0,3,47,0
20225,S,90000,0,0,1,0,47,1
20226,M,90000,0,0,1,0,48,1
20227,M,90000,2,0,1,0,47,1
20228,M,100000,0,0,1,0,47,1
20229,M,60000,2,2,1,1,48,0
20230,M,60000,3,3,1,1,49,0
20231,S,70000,0,0,0,1,49,0
20232,M,60000,3,3,1,2,49,0
20233,S,60000,3,3,1,2,50,0
20234,S,60000,4,4,1,3,49,0
20235,S,60000,4,4,1,3,49,0
20236,S,60000,3,2,0,2,51,1
20237,M,70000,0,0,0,1,51,0
20238,S,90000,2,0,1,0,46,1
20239,M,90000,2,0,1,0,46,1
20240,M,60000,1,0,1,1,53,0
20241,M,60000,1,0,0,1,52,1
20242,M,120000,5,0,0,2,82,1
20243,S,100000,0,0,0,1,47,0
20244,S,100000,0,0,0,1,47,1
20245,S,100000,0,0,1,1,47,1
20246,M,100000,0,0,0,1,48,1
20247,S,100000,0,0,0,1,47,1
20248,M,60000,1,0,1,1,54,0
20249,S,60000,1,0,1,1,53,1
20250,M,60000,1,0,1,1,53,0
20251,M,60000,1,0,1,1,54,0
20252,M,60000,1,0,1,1,53,0
20253,S,70000,0,0,0,1,49,1
20254,S,80000,5,5,1,4,48,0
20255,M,80000,5,5,1,4,48,0
20256,S,70000,0,0,0,1,49,1
20257,S,70000,0,0,0,1,49,0
20258,S,70000,0,0,0,1,50,1
20259,S,70000,0,0,0,2,50,1
20260,S,60000,1,0,1,1,51,1
20261,M,60000,1,0,1,1,52,1
20262,M,70000,5,4,1,2,51,0
20263,S,70000,5,4,1,2,51,0
20264,S,60000,1,0,1,1,52,1
20265,M,60000,1,0,1,1,52,0
20266,M,70000,5,4,0,2,52,0
20267,M,70000,5,4,1,3,53,0
20268,M,70000,5,4,1,3,53,0
20269,M,10000,2,1,0,2,64,0
20270,M,30000,0,0,1,2,37,0
20271,S,30000,0,0,0,2,38,0
20272,S,40000,0,0,0,2,38,0
20273,S,40000,0,0,1,2,37,0
20274,M,40000,0,0,1,2,37,0
20275,M,30000,0,0,0,2,34,0
20276,S,30000,0,0,1,2,33,0
20277,M,30000,2,0,0,2,76,0
20278,M,40000,0,0,1,2,36,0
20279,S,40000,0,0,1,2,37,0
20280,S,30000,0,0,0,2,34,0
20281,S,40000,0,0,0,2,34,1
20282,S,40000,2,0,1,2,75,0
20283,M,40000,2,0,1,2,73,1
20284,S,60000,2,0,1,1,70,1
20285,M,40000,0,0,1,2,37,0
20286,S,40000,0,0,0,1,37,0
20287,S,40000,0,0,1,1,37,0
20288,S,40000,0,0,0,1,38,0
20289,S,40000,0,0,0,1,37,0
20290,S,40000,0,0,0,1,37,0
20291,S,40000,0,0,0,2,38,1
20292,S,30000,0,0,0,1,39,0
20293,S,30000,0,0,1,1,39,0
20294,S,30000,0,0,0,1,39,0
20295,M,60000,0,0,0,1,40,1
20296,S,60000,0,0,0,1,41,1
20297,S,130000,0,0,0,2,46,1
20298,S,150000,0,0,0,0,47,0
20299,M,90000,4,4,1,1,45,0
20300,S,90000,4,4,0,2,45,0
20301,M,90000,4,4,1,3,45,0
20302,S,130000,1,0,0,3,45,1
20303,M,160000,1,0,1,1,45,1
20304,S,40000,0,0,0,2,34,1
20305,S,30000,0,0,0,1,34,0
20306,S,30000,0,0,0,1,34,0
20307,S,30000,0,0,1,1,35,0
20308,M,30000,0,0,1,1,34,0
20309,M,10000,5,0,1,4,69,0
20310,S,60000,0,0,1,1,35,1
20311,M,60000,0,0,0,1,35,0
20312,M,40000,0,0,0,2,35,0
20313,S,40000,0,0,0,1,35,0
20314,M,10000,2,1,0,2,66,0
20315,S,40000,0,0,1,1,35,0
20316,S,20000,4,0,1,2,67,0
20317,M,20000,4,0,0,2,67,0
20318,M,60000,1,1,1,0,42,1
20319,M,60000,1,1,1,0,42,1
20320,M,60000,1,1,1,0,42,1
20321,M,60000,1,1,1,0,42,1
20322,S,90000,0,0,1,1,50,0
20323,S,90000,0,0,0,2,50,1
20324,M,100000,0,2,1,2,50,1
20325,S,130000,3,2,0,4,51,0
20326,M,130000,3,2,1,4,50,0
20327,M,130000,3,2,1,4,51,0
20328,M,150000,2,0,1,4,50,0
20329,M,160000,1,1,1,4,50,0
20330,M,80000,5,4,1,2,51,0
20331,M,90000,5,4,1,4,51,0
20332,M,90000,5,4,1,4,51,0
20333,S,100000,1,2,0,3,51,0
20334,M,110000,1,3,1,1,51,0
20335,S,110000,1,3,0,3,51,0
20336,M,110000,1,3,1,3,51,0
20337,M,120000,1,3,1,4,51,1
20338,S,130000,1,2,0,4,52,0
20339,M,130000,1,2,1,4,51,1
20340,M,130000,1,2,1,4,52,1
20341,M,70000,5,4,1,3,53,0
20342,M,80000,5,4,1,3,53,0
20343,M,90000,4,3,1,1,52,0
20344,M,110000,1,3,1,3,52,0
20345,S,110000,1,3,1,3,52,1
20346,S,130000,1,3,0,3,53,1
20347,M,160000,1,2,1,4,52,1
20348,S,160000,1,3,0,2,52,1
20349,M,60000,2,0,0,2,58,0
20350,M,60000,2,0,0,2,59,1
20351,M,70000,4,3,1,0,58,0
20352,M,70000,4,3,1,0,58,0
20353,S,80000,2,0,0,2,59,0
20354,M,80000,2,0,0,2,59,0
20355,S,80000,2,0,0,2,59,0
20356,M,40000,3,0,0,2,78,0
20357,M,50000,2,0,1,2,78,0
20358,M,50000,2,0,1,2,78,0
20359,M,60000,2,0,1,2,79,0
20360,M,120000,1,3,1,4,78,0
20361,M,50000,2,0,1,2,77,0
20362,M,60000,2,0,0,2,77,0
20363,S,90000,4,0,1,2,78,0
20364,M,130000,2,3,1,3,78,0
20365,M,90000,4,3,1,2,53,0
20366,M,120000,1,3,1,4,53,0
20367,M,120000,4,4,0,2,54,0
20368,S,80000,2,0,1,2,59,0
20369,S,80000,2,0,1,2,59,0
20370,M,70000,3,0,1,2,59,0
20371,M,60000,2,0,1,2,60,1
20372,M,60000,2,0,0,2,59,1
20373,M,60000,2,0,0,2,60,1
20374,M,60000,2,0,0,2,59,1
20375,S,70000,3,0,1,2,61,1
20376,S,70000,3,0,1,2,60,1
20377,M,70000,3,0,1,2,61,1
20378,M,60000,3,0,1,2,76,0
20379,S,60000,3,0,1,2,76,0
20380,M,60000,3,0,1,2,77,0
20381,M,60000,3,0,1,2,75,0
20382,M,70000,5,0,1,2,75,1
20383,S,60000,3,0,1,2,74,0
20384,M,60000,3,0,0,2,75,0
20385,M,70000,5,0,1,2,74,1
20386,M,70000,5,0,1,2,74,1
20387,M,60000,3,0,0,2,73,1
20388,M,70000,5,0,0,2,73,0
20389,M,70000,5,0,1,2,74,0
20390,S,70000,5,0,1,2,74,0
20391,M,70000,5,0,1,2,73,0
20392,M,80000,4,0,1,2,74,0
20393,S,80000,4,0,1,2,74,0
20394,M,50000,4,0,1,2,72,1
20395,S,50000,4,0,0,2,72,1
20396,S,50000,4,0,1,2,72,0
20397,M,50000,4,0,1,2,72,0
20398,S,70000,5,0,1,2,72,0
20399,M,50000,4,0,1,2,71,1
20400,M,50000,4,0,1,2,71,1
20401,M,50000,4,0,1,2,72,1
20402,M,20000,4,0,0,2,67,0
20403,M,20000,4,0,0,2,68,0
20404,S,10000,2,1,1,2,65,0
20405,S,70000,0,0,0,2,35,1
20406,M,20000,2,1,1,2,66,0
20407,M,20000,2,1,1,2,65,0
20408,S,40000,0,0,1,2,36,0
20409,S,40000,0,0,1,2,36,0
20410,M,40000,0,0,1,2,36,0
20411,M,60000,0,0,1,2,36,0
20412,M,70000,0,0,1,2,36,1
20413,M,60000,0,0,1,2,37,0
20414,M,60000,0,0,1,2,37,0
20415,M,20000,2,1,1,2,64,0
20416,S,30000,3,0,1,2,64,1
20417,M,30000,3,0,0,2,64,0
20418,M,30000,3,0,0,2,64,1
20419,M,20000,2,1,1,2,63,0
20420,M,30000,3,0,1,2,63,1
20421,S,40000,0,0,1,2,33,0
20422,S,60000,0,0,1,2,33,1
20423,S,30000,3,0,1,2,61,1
20424,M,30000,3,0,1,2,62,1
20425,M,30000,3,0,1,2,61,1
20426,M,30000,3,0,1,2,61,1
20427,S,40000,3,0,1,2,61,1
20428,M,40000,3,0,0,2,60,0
20429,M,40000,3,0,1,2,60,1
20430,M,70000,2,0,1,2,60,1
20431,S,40000,0,0,1,2,38,0
20432,S,40000,0,0,1,2,39,0
20433,M,40000,0,0,1,2,38,0
20434,S,60000,0,0,0,2,38,1
20435,M,60000,0,0,1,2,38,0
20436,S,60000,0,0,0,2,38,1
20437,S,60000,0,0,0,2,38,1
20438,S,60000,0,0,1,2,38,0
20439,M,60000,0,0,0,2,41,0
20440,S,60000,0,0,0,2,40,0
20441,M,60000,0,0,0,2,40,0
20442,M,70000,0,0,1,2,41,1
20443,S,60000,0,0,0,2,38,0
20444,S,80000,2,0,1,2,58,1
20445,M,80000,2,0,1,2,58,1
20446,M,80000,2,0,1,2,59,1
20447,S,80000,2,0,0,2,58,1
20448,M,80000,2,0,1,2,58,1
20449,S,60000,0,0,0,2,38,0
20450,S,70000,2,0,1,2,57,1
20451,S,70000,2,0,1,2,56,1
20452,S,70000,2,0,0,2,56,1
20453,M,100000,1,1,1,2,55,0
20454,S,110000,5,1,1,4,55,0
20455,M,110000,4,1,1,4,55,0
20456,S,130000,0,0,1,3,56,1
20457,M,60000,0,0,1,2,40,0
20458,M,60000,0,0,1,2,39,0
20459,M,60000,0,0,1,2,39,1
20460,M,110000,1,2,1,1,55,0
20461,S,150000,0,0,0,1,47,1
20462,S,160000,0,0,0,4,47,1
20463,M,60000,2,0,0,2,56,1
20464,M,70000,2,1,1,0,57,0
20465,M,80000,2,1,1,1,56,1
20466,M,90000,2,0,1,1,57,0
20467,M,60000,2,0,0,2,57,0
20468,M,60000,2,0,0,2,57,1
20469,M,70000,3,0,0,2,58,0
20470,S,70000,3,0,1,2,57,1
20471,M,50000,2,0,1,2,82,0
20472,S,90000,4,4,1,3,49,1
20473,M,90000,5,5,1,3,49,0
20474,M,100000,3,1,1,4,49,0
20475,M,110000,2,2,1,3,48,0
20476,S,130000,1,2,0,1,48,1
20477,S,130000,2,2,0,2,49,0
20478,M,80000,4,3,0,0,49,0
20479,M,80000,4,3,1,0,49,0
20480,S,40000,3,2,1,2,51,1
20481,M,40000,3,2,1,2,52,1
20482,S,70000,1,0,0,1,51,1
20483,M,70000,1,0,1,1,52,1
20484,S,50000,4,0,0,2,72,1
20485,M,50000,4,0,1,2,71,0
20486,M,60000,3,0,1,2,71,0
20487,M,60000,3,0,1,2,72,0
20488,M,60000,3,0,1,2,72,0
20489,S,70000,5,0,1,2,71,0
20490,M,60000,3,0,1,2,71,0
20491,M,70000,5,0,1,2,71,0
20492,M,70000,5,0,1,2,71,0
20493,M,70000,5,0,1,2,71,0
20494,M,80000,5,0,1,2,70,0
20495,M,80000,5,0,0,2,70,1
20496,M,90000,5,0,0,2,70,1
20497,M,30000,5,0,0,2,70,0
20498,M,40000,4,0,0,2,69,0
20499,S,40000,4,0,1,2,69,0
20500,M,40000,4,0,0,2,69,0
20501,M,70000,4,0,1,2,69,0
20502,M,70000,4,0,1,2,69,0
20503,M,40000,4,0,0,2,69,0
20504,M,40000,5,0,0,2,68,0
20505,M,40000,5,0,0,2,68,0
20506,M,40000,5,0,0,2,68,0
20507,M,70000,4,0,0,2,69,0
20508,S,70000,5,0,1,2,68,0
20509,M,70000,5,0,1,2,68,0
20510,M,60000,4,0,0,2,67,0
20511,M,60000,4,0,1,2,67,0
20512,M,70000,2,1,1,1,67,0
20513,S,70000,2,1,1,1,67,0
20514,M,70000,2,1,1,1,66,0
20515,S,70000,2,1,1,1,67,0
20516,M,70000,2,1,1,1,66,0
20517,M,70000,2,1,1,1,66,0
20518,M,70000,2,1,1,1,66,0
20519,M,40000,2,1,1,2,66,0
20520,S,40000,2,1,1,2,65,0
20521,M,40000,2,1,1,2,65,0
20522,M,60000,2,1,1,0,65,0
20523,M,60000,2,1,1,0,65,0
20524,S,60000,2,1,1,2,65,0
20525,M,60000,2,1,1,0,64,1
20526,S,60000,2,1,1,0,64,1
20527,M,70000,4,1,1,2,65,1
20528,M,40000,2,1,1,2,63,0
20529,S,60000,2,1,0,2,63,1
20530,M,60000,2,1,1,2,64,0
20531,M,60000,2,1,1,1,64,0
20532,M,60000,2,1,1,1,63,0
20533,M,60000,2,1,1,1,63,0
20534,M,60000,2,1,1,1,64,0
20535,M,70000,4,2,1,1,64,0
20536,S,80000,3,1,1,1,64,0
20537,S,80000,3,1,1,1,63,0
20538,M,60000,2,1,1,1,62,0
20539,M,60000,2,1,1,1,62,0
20540,M,60000,2,1,1,1,62,0
20541,M,60000,2,1,0,2,62,1
20542,M,60000,2,1,1,2,62,0
20543,M,70000,4,2,0,2,63,1
20544,M,70000,2,1,0,2,61,1
20545,S,70000,2,1,0,3,61,1
20546,M,60000,2,1,0,2,61,1
20547,M,70000,4,3,1,1,60,0
20548,M,120000,2,4,1,4,56,1
20549,M,130000,2,4,1,2,56,1
20550,M,150000,1,3,1,3,56,0
20551,M,150000,2,3,1,4,56,0
20552,M,150000,2,4,1,3,57,1
20553,M,100000,2,3,1,4,57,1
20554,M,120000,3,4,1,4,58,0
20555,M,120000,3,4,0,4,57,1
20556,M,120000,3,4,1,4,57,1
20557,M,120000,3,4,1,4,57,0
20558,M,170000,3,3,1,4,57,1
20559,M,110000,3,4,1,4,58,0
20560,M,110000,3,4,1,4,58,1
20561,S,130000,3,4,0,3,58,1
20562,M,130000,3,4,1,3,58,1
20563,M,110000,3,4,1,4,69,0
20564,S,130000,3,4,0,3,69,1
20565,M,130000,3,4,1,4,69,0
20566,M,110000,3,4,0,4,69,0
20567,M,130000,4,4,0,4,68,1
20568,M,90000,5,0,0,2,67,0
20569,M,130000,4,4,1,4,67,1
20570,M,130000,4,4,1,4,67,0
20571,S,170000,4,4,0,4,67,0
20572,M,80000,4,2,1,2,60,0
20573,M,90000,4,2,1,1,60,1
20574,M,130000,3,4,1,4,59,0
20575,M,130000,4,5,1,2,60,1
20576,S,130000,4,5,0,2,59,1
20577,M,130000,4,5,1,2,59,1
20578,M,100000,3,4,0,3,61,0
20579,M,100000,3,4,1,4,60,0
20580,S,80000,4,1,1,2,62,0
20581,M,80000,4,1,0,2,61,1
20582,S,80000,4,1,1,2,61,0
20583,M,90000,4,1,1,2,62,0
20584,S,110000,4,5,1,2,62,1
20585,M,130000,4,5,1,3,62,0
20586,M,90000,4,1,1,3,63,0
20587,M,100000,3,4,1,4,63,1
20588,M,150000,4,5,1,4,64,0
20589,M,80000,5,1,1,3,64,1
20590,M,100000,3,4,1,4,65,1
20591,M,120000,4,5,1,3,65,0
20592,M,160000,4,5,1,4,64,1
20593,M,80000,5,1,1,4,65,0
20594,M,80000,5,1,1,4,66,0
20595,S,80000,5,1,1,4,65,0
20596,M,130000,5,5,1,4,65,0
20597,M,90000,5,0,0,2,66,0
20598,M,100000,3,5,1,0,66,1
20599,M,120000,5,5,0,4,66,0
20600,S,70000,0,0,0,2,39,1
20601,M,70000,0,0,1,3,38,0
20602,S,70000,0,0,0,3,37,0
20603,S,70000,0,0,1,3,38,0
20604,S,60000,0,0,0,4,40,0
20605,S,80000,0,0,1,3,39,0
20606,M,70000,0,0,1,4,39,1
20607,S,80000,0,0,1,3,39,0
20608,S,100000,0,5,1,2,40,1
20609,M,100000,0,5,1,2,41,1
20610,M,110000,0,5,1,3,41,1
20611,M,110000,0,5,0,3,40,1
20612,M,110000,0,5,1,3,40,1
20613,M,110000,0,5,1,3,40,1
20614,S,110000,0,5,1,3,40,1
20615,S,110000,0,5,1,3,40,1
20616,S,120000,0,5,1,4,41,1
20617,S,100000,0,5,1,3,41,1
20618,S,80000,0,0,1,4,42,0
20619,S,80000,0,0,0,4,42,0
20620,S,90000,0,0,0,3,43,1
20621,M,120000,0,5,0,4,42,1
20622,M,120000,0,5,1,4,41,1
20623,M,130000,4,5,1,4,41,1
20624,S,100000,0,5,1,3,42,1
20625,M,100000,0,5,1,3,42,1
20626,M,100000,0,5,1,4,43,1
20627,M,110000,0,5,1,4,44,1
20628,S,120000,0,5,1,4,43,1
20629,M,120000,0,5,1,4,44,1
20630,M,130000,5,5,1,4,44,0
20631,S,130000,5,5,1,4,43,0
20632,S,80000,4,3,1,1,49,0
20633,M,90000,5,5,1,3,50,0
20634,M,100000,5,2,1,0,49,0
20635,M,110000,3,2,1,4,49,0
20636,M,130000,3,2,1,3,49,0
20637,M,70000,3,2,1,1,57,0
20638,S,80000,3,0,1,2,57,1
20639,M,80000,3,2,0,0,57,1
20640,M,90000,2,1,0,0,57,1
20641,S,90000,2,1,1,0,58,1
20642,S,90000,2,1,1,1,57,1
20643,M,90000,4,0,1,1,80,0
20644,S,130000,1,2,0,3,80,1
20645,M,60000,1,0,1,0,42,1
20646,M,60000,1,0,1,0,41,1
20647,M,60000,1,0,1,0,42,1
20648,M,70000,1,0,1,0,41,1
20649,S,70000,2,0,1,0,41,1
20650,M,50000,1,1,1,0,44,1
20651,M,50000,1,1,1,0,43,1
20652,M,50000,1,1,1,0,44,1
20653,M,50000,1,1,1,0,44,1
20654,M,50000,1,1,1,0,43,1
20655,M,50000,1,1,1,1,44,0
20656,M,60000,1,0,1,0,43,1
20657,S,50000,2,2,1,0,44,1
20658,M,70000,2,0,1,0,43,1
20659,M,70000,3,0,1,0,43,1
20660,M,60000,1,0,1,0,44,1
20661,M,60000,1,0,1,0,44,1
20662,M,70000,2,2,1,0,45,1
20663,S,70000,2,2,0,0,45,1
20664,M,70000,2,2,1,1,45,1
20665,S,70000,2,2,1,1,45,1
20666,S,70000,2,2,1,1,45,1
20667,S,70000,2,2,1,1,45,1
20668,S,70000,2,2,0,1,45,1
20669,S,40000,0,0,1,1,47,1
20670,M,60000,1,0,1,0,44,1
20671,M,70000,4,0,1,0,44,1
20672,S,70000,4,0,1,0,44,1
20673,M,70000,4,0,1,0,43,1
20674,S,50000,2,2,0,1,47,1
20675,S,50000,2,2,0,1,46,1
20676,M,60000,3,3,1,0,47,0
20677,S,60000,3,3,1,0,47,1
20678,S,60000,3,3,1,1,48,1
20679,M,60000,0,0,1,0,47,0
20680,S,60000,0,0,1,0,47,1
20681,S,70000,5,5,1,2,44,0
20682,M,80000,2,0,1,0,44,1
20683,M,80000,3,0,1,0,44,1
20684,M,80000,3,0,1,0,45,1
20685,M,40000,0,0,0,1,49,1
20686,S,40000,0,0,1,1,49,1
20687,S,40000,0,0,0,1,49,0
20688,M,50000,3,3,1,1,48,0
20689,M,50000,3,3,1,2,48,0
20690,M,50000,3,3,1,2,48,0
20691,M,60000,0,0,1,0,49,0
20692,M,60000,0,0,1,0,48,0
20693,S,60000,0,0,0,1,48,1
20694,M,60000,4,4,1,2,50,0
20695,M,60000,4,4,1,2,50,0
20696,M,60000,4,4,0,2,49,0
20697,M,60000,4,4,1,3,49,0
20698,M,60000,4,4,1,3,50,0
20699,S,60000,4,2,0,2,50,1
20700,M,60000,4,2,1,2,49,1
20701,S,60000,4,2,0,2,49,1
20702,S,70000,4,2,0,2,50,1
20703,S,70000,4,2,1,2,50,1
20704,M,70000,4,2,1,2,51,0
20705,M,70000,0,0,0,1,45,0
20706,S,70000,0,0,1,1,46,1
20707,S,70000,0,0,0,1,46,1
20708,S,70000,4,2,1,3,50,1
20709,M,70000,0,0,0,1,50,1
20710,M,40000,1,1,1,0,39,1
20711,M,40000,1,1,1,0,40,1
20712,M,40000,1,1,1,0,39,1
20713,S,10000,0,0,0,2,41,1
20714,S,20000,0,0,0,2,41,0
20715,S,20000,0,0,0,2,41,0
20716,M,40000,1,1,1,1,40,1
20717,S,40000,0,0,0,0,41,1
20718,S,30000,0,0,1,1,41,1
20719,S,30000,0,0,0,1,41,1
20720,S,30000,0,0,0,1,41,1
20721,S,10000,0,0,1,2,42,0
20722,S,40000,2,2,1,0,41,1
20723,S,20000,0,0,0,2,42,0
20724,S,20000,0,0,1,2,43,0
20725,S,20000,0,0,1,2,43,0
20726,S,30000,0,0,0,1,42,1
20727,S,40000,2,2,1,0,44,0
20728,S,40000,2,2,1,0,43,1
20729,M,40000,2,2,0,1,42,0
20730,S,40000,2,2,1,2,42,0
20731,S,50000,0,0,0,0,43,0
20732,S,40000,3,3,1,0,39,0
20733,S,40000,3,3,1,2,39,0
20734,M,50000,0,0,1,0,39,0
20735,M,50000,0,0,1,0,39,1
20736,S,40000,4,4,1,1,38,1
20737,M,20000,2,0,0,2,84,0
20738,M,60000,0,0,1,0,47,0
20739,S,10000,2,1,1,2,60,0
20740,M,10000,2,1,1,2,60,0
20741,S,20000,2,0,1,2,60,0
20742,M,20000,2,0,0,2,61,0
20743,M,20000,2,0,0,2,60,0
20744,M,20000,2,0,0,2,61,1
20745,M,20000,2,0,0,2,59,0
20746,M,20000,2,0,0,2,60,0
20747,M,20000,3,0,0,2,59,0
20748,S,20000,3,0,1,2,59,0
20749,M,30000,1,0,1,1,59,1
20750,M,40000,1,0,1,1,59,1
20751,M,30000,1,0,0,2,58,1
20752,M,30000,1,0,0,2,58,0
20753,M,30000,1,0,0,2,58,1
20754,M,30000,2,0,1,2,58,0
20755,M,40000,1,0,1,1,58,1
20756,M,30000,2,0,0,2,58,0
20757,M,30000,2,0,0,2,57,0
20758,M,30000,2,0,1,2,58,0
20759,M,40000,1,0,1,1,57,0
20760,M,40000,1,0,1,1,57,0
20761,M,40000,1,0,1,1,57,0
20762,M,30000,2,0,1,2,56,0
20763,M,30000,2,0,1,2,56,0
20764,M,30000,2,0,0,2,57,0
20765,M,40000,1,0,1,1,56,1
20766,M,40000,2,0,1,1,56,0
20767,S,40000,2,0,1,1,55,1
20768,S,40000,2,0,1,1,56,1
20769,M,40000,2,0,1,1,56,0
20770,M,80000,5,0,1,0,55,0
20771,M,80000,4,0,1,0,55,0
20772,S,80000,4,0,1,0,56,0
20773,S,80000,4,0,0,0,56,0
20774,S,80000,4,0,1,0,55,0
20775,M,40000,2,0,1,1,54,0
20776,M,40000,2,0,1,1,54,0
20777,M,60000,4,0,1,0,54,0
20778,M,60000,4,0,1,0,54,0
20779,M,60000,4,0,1,0,54,0
20780,M,60000,4,0,1,0,55,0
20781,M,60000,4,0,1,0,54,0
20782,M,60000,4,0,1,0,54,1
20783,M,60000,4,0,1,0,55,0
20784,M,60000,4,0,1,0,55,0
20785,S,50000,0,0,1,0,42,1
20786,M,50000,0,0,1,0,41,0
20787,M,40000,0,0,1,0,40,1
20788,S,40000,1,0,1,0,40,0
20789,M,40000,1,0,0,0,40,0
20790,M,40000,1,0,1,0,40,0
20791,M,40000,1,0,1,0,41,0
20792,M,60000,1,0,1,0,42,0
20793,S,10000,0,0,1,0,43,1
20794,M,10000,1,0,1,0,52,0
20795,S,10000,1,0,1,0,51,0
20796,S,10000,1,0,1,0,52,0
20797,M,10000,1,0,1,0,55,0
20798,M,10000,1,0,1,0,55,0
20799,M,20000,1,0,1,0,55,0
20800,M,10000,1,0,1,0,56,0
20801,S,10000,1,0,1,0,56,0
20802,S,10000,2,0,1,0,57,0
20803,S,10000,2,0,1,0,58,0
20804,M,10000,2,0,1,0,58,0
20805,M,10000,2,0,1,0,58,0
20806,M,10000,2,0,1,0,59,0
20807,M,10000,2,0,1,1,58,1
20808,M,10000,2,0,1,1,58,1
20809,M,10000,2,0,1,1,59,0
20810,M,10000,2,0,1,1,72,0
20811,S,40000,1,0,1,0,71,1
20812,S,10000,0,0,0,1,34,1
20813,M,10000,0,0,1,1,35,0
20814,S,10000,0,0,1,1,35,1
20815,S,10000,0,0,1,1,35,1
20816,M,20000,0,0,1,0,33,1
20817,S,10000,0,0,0,1,36,1
20818,S,10000,0,0,0,2,36,1
